imgid,userid,bbox_left,bbox_top,bbox_width,bbox_height
static/data/img/Francoise-Gilot-with-Claude-and-Paloma-1951.JPG,28,355,253,327,303
static/data/img/Francoise-Gilot-with-Claude-and-Paloma-1951.JPG,28,32,13,256,253
static/data/img/Friendship-1908.JPG,3,255,4,237,744
static/data/img/Friendship-1908.JPG,3,2,6,319,752
static/data/img/Friendship-1908.JPG,6,31,8,293,741
static/data/img/Friendship-1908.JPG,6,238,6,244,741
static/data/img/Friendship-1908.JPG,16,0,0,289,732
static/data/img/Friendship-1908.JPG,16,198,0,271,730
static/data/img/Friendship-1908.JPG,17,246,0,210,739
static/data/img/Friendship-1908.JPG,17,24,8,224,731
static/data/img/Friendship-1908.JPG,18,6,1,292,726
static/data/img/Friendship-1908.JPG,18,136,14,332,725
static/data/img/Friendship-1908.JPG,19,17,26,227,689
static/data/img/Friendship-1908.JPG,19,234,5,236,713
static/data/img/Friendship-1908.JPG,21,39,7,208,752
static/data/img/Friendship-1908.JPG,21,210,9,266,750
static/data/img/Friendship-1908.JPG,22,190,6,315,752
static/data/img/Friendship-1908.JPG,22,10,20,341,738
static/data/img/Friendship-1908.JPG,23,1,1,285,757
static/data/img/Friendship-1908.JPG,23,214,1,267,753
static/data/img/Friendship-1908.JPG,24,75,21,348,646
static/data/img/Friendship-1908.JPG,26,26,33,257,701
static/data/img/Friendship-1908.JPG,26,217,6,266,752
static/data/img/Friendship-1908.JPG,28,274,11,1,1
static/data/img/Friendship-1908.JPG,28,245,7,216,733
static/data/img/Friendship-1908.JPG,28,0,2,297,756
static/data/img/Girl-Before-a-Mirror-1932.JPG,3,232,23,200,530
static/data/img/Girl-Before-a-Mirror-1932.JPG,3,5,17,440,542
static/data/img/Girl-Before-a-Mirror-1932.JPG,13,210,21,231,524
static/data/img/Girl-Before-a-Mirror-1932.JPG,13,20,47,177,508
static/data/img/Girl-Before-a-Mirror-1932.JPG,14,202,47,234,500
static/data/img/Girl-Before-a-Mirror-1932.JPG,14,23,23,168,527
static/data/img/Girl-Before-a-Mirror-1932.JPG,15,12,18,167,541
static/data/img/Girl-Before-a-Mirror-1932.JPG,15,204,19,241,512
static/data/img/Girl-Before-a-Mirror-1932.JPG,16,198,0,227,534
static/data/img/Girl-Before-a-Mirror-1932.JPG,16,0,13,231,539
static/data/img/Girl-Before-a-Mirror-1932.JPG,17,234,25,185,509
static/data/img/Girl-Before-a-Mirror-1932.JPG,17,17,19,185,540
static/data/img/Girl-Before-a-Mirror-1932.JPG,18,212,7,226,541
static/data/img/Girl-Before-a-Mirror-1932.JPG,18,7,29,177,530
static/data/img/Girl-Before-a-Mirror-1932.JPG,19,227,18,218,541
static/data/img/Girl-Before-a-Mirror-1932.JPG,19,19,31,257,528
static/data/img/Girl-Before-a-Mirror-1932.JPG,21,242,33,190,510
static/data/img/Girl-Before-a-Mirror-1932.JPG,21,18,21,167,535
static/data/img/Girl-Before-a-Mirror-1932.JPG,22,9,20,436,539
static/data/img/Girl-Before-a-Mirror-1932.JPG,22,126,0,307,552
static/data/img/Girl-Before-a-Mirror-1932.JPG,23,0,31,446,529
static/data/img/Girl-Before-a-Mirror-1932.JPG,23,217,35,229,505
static/data/img/Girl-Before-a-Mirror-1932.JPG,24,242,35,177,429
static/data/img/Girl-Before-a-Mirror-1932.JPG,24,39,23,160,215
static/data/img/Girl-Before-a-Mirror-1932.JPG,26,230,0,215,559
static/data/img/Girl-Before-a-Mirror-1932.JPG,26,16,36,176,505
static/data/img/Girl-Before-a-Mirror-1932.JPG,28,16,41,184,518
static/data/img/Girl-Before-a-Mirror-1932.JPG,28,196,2,211,527
static/data/img/Girl-on-a-Pillow-1936.JPG,9,12,17,503,657
static/data/img/Girl-on-a-Pillow-1936.JPG,10,33,71,499,519
static/data/img/Girl-on-a-Pillow-1936.JPG,13,48,36,514,626
static/data/img/Girl-on-a-Pillow-1936.JPG,14,10,31,514,555
static/data/img/Girl-on-a-Pillow-1936.JPG,15,20,7,543,676
static/data/img/Girl-on-a-Pillow-1936.JPG,26,9,8,522,648
static/data/img/Girl-on-a-Pillow-1936.JPG,28,8,10,554,625
static/data/img/Girl-with-a-Boat-Maya-Picasso-1938.JPG,9,74,11,173,695
static/data/img/Girl-with-a-Boat-Maya-Picasso-1938.JPG,9,252,13,267,683
static/data/img/Girl-with-a-Boat-Maya-Picasso-1938.JPG,10,63,49,387,655
static/data/img/Girl-with-a-Boat-Maya-Picasso-1938.JPG,13,50,22,461,711
static/data/img/Girl-with-a-Boat-Maya-Picasso-1938.JPG,14,38,32,410,701
static/data/img/Girl-with-a-Boat-Maya-Picasso-1938.JPG,15,46,23,406,695
static/data/img/Girl-with-a-Boat-Maya-Picasso-1938.JPG,16,28,31,453,671
static/data/img/Girl-with-a-Boat-Maya-Picasso-1938.JPG,17,87,51,315,625
static/data/img/Girl-with-a-Boat-Maya-Picasso-1938.JPG,18,4,2,504,702
static/data/img/Girl-with-a-Boat-Maya-Picasso-1938.JPG,28,11,19,510,694
static/data/img/Guernica-Detail-1-1937.JPG,9,100,229,337,377
static/data/img/Guernica-Detail-1-1937.JPG,9,404,45,287,527
static/data/img/Guernica-Detail-1-1937.JPG,9,156,75,271,177
static/data/img/Guernica-Detail-1-1937.JPG,10,412,30,241,308
static/data/img/Guernica-Detail-1-1937.JPG,10,87,253,310,318
static/data/img/Guernica-Detail-1-1937.JPG,10,145,61,226,181
static/data/img/Guernica-Detail-1-1937.JPG,13,386,31,293,350
static/data/img/Guernica-Detail-1-1937.JPG,13,80,48,417,557
static/data/img/Guernica-Detail-1-1937.JPG,13,125,249,585,351
static/data/img/Guernica-Detail-1-1937.JPG,14,390,28,297,341
static/data/img/Guernica-Detail-1-1937.JPG,14,106,209,585,389
static/data/img/Guernica-Detail-1-1937.JPG,14,104,59,279,202
static/data/img/Guernica-Detail-1-1937.JPG,15,396,39,263,261
static/data/img/Guernica-Detail-1-1937.JPG,15,94,236,394,348
static/data/img/Guernica-Detail-1-1937.JPG,15,168,62,214,184
static/data/img/Guernica-Detail-1-1937.JPG,16,20,33,365,213
static/data/img/Guernica-Detail-1-1937.JPG,16,128,219,565,355
static/data/img/Guernica-Detail-1-1937.JPG,16,390,35,273,401
static/data/img/Guernica-Detail-1-1937.JPG,17,407,26,242,285
static/data/img/Guernica-Detail-1-1937.JPG,17,115,49,265,217
static/data/img/Guernica-Detail-1-1937.JPG,17,112,255,532,318
static/data/img/Guernica-Detail-1-1937.JPG,18,145,28,251,197
static/data/img/Guernica-Detail-1-1937.JPG,18,49,200,647,386
static/data/img/Guernica-Detail-1-1937.JPG,18,378,19,317,430
static/data/img/Guernica-Detail-1-1937.JPG,28,115,236,571,363
static/data/img/Guernica-Detail-1-1937.JPG,28,160,67,208,161
static/data/img/Guernica-Detail-1-1937.JPG,28,405,38,274,414
static/data/img/Guernica-Detail-2-1937.JPG,9,18,453,455,175
static/data/img/Guernica-Detail-2-1937.JPG,10,31,379,187,95
static/data/img/Guernica-Detail-2-1937.JPG,10,31,509,397,99
static/data/img/Guernica-Detail-2-1937.JPG,10,67,215,179,163
static/data/img/Guernica-Detail-2-1937.JPG,13,76,63,148,465
static/data/img/Guernica-Detail-2-1937.JPG,13,60,372,641,261
static/data/img/Guernica-Detail-2-1937.JPG,14,53,148,162,243
static/data/img/Guernica-Detail-2-1937.JPG,14,442,450,257,184
static/data/img/Guernica-Detail-2-1937.JPG,14,14,356,231,159
static/data/img/Guernica-Detail-2-1937.JPG,14,10,477,409,146
static/data/img/Guernica-Detail-2-1937.JPG,14,438,106,1,1
static/data/img/Guernica-Detail-2-1937.JPG,15,0,417,553,217
static/data/img/Guernica-Detail-2-1937.JPG,15,394,67,308,567
static/data/img/Guernica-Detail-2-1937.JPG,15,0,37,329,487
static/data/img/Guernica-Detail-2-1937.JPG,16,60,383,642,251
static/data/img/Guernica-Detail-2-1937.JPG,16,414,129,269,423
static/data/img/Guernica-Detail-2-1937.JPG,16,24,197,257,309
static/data/img/Guernica-Detail-2-1937.JPG,16,80,3,245,483
static/data/img/Guernica-Detail-2-1937.JPG,17,66,174,198,346
static/data/img/Guernica-Detail-2-1937.JPG,17,224,480,411,153
static/data/img/Guernica-Detail-2-1937.JPG,18,16,517,399,97
static/data/img/Guernica-Detail-2-1937.JPG,18,420,86,281,545
static/data/img/Guernica-Detail-2-1937.JPG,18,479,328,222,306
static/data/img/Guernica-Detail-2-1937.JPG,18,24,352,231,132
static/data/img/Guernica-Detail-2-1937.JPG,18,6,11,327,494
static/data/img/Guernica-Detail-2-1937.JPG,18,129,35,1,1
static/data/img/Guernica-Detail-2-1937.JPG,18,479,328,222,306
static/data/img/Guernica-Detail-2-1937.JPG,18,420,86,281,545
static/data/img/Guernica-Detail-2-1937.JPG,18,16,517,399,97
static/data/img/Guernica-Detail-2-1937.JPG,18,21,190,226,313
static/data/img/Guernica-Detail-2-1937.JPG,18,24,352,231,132
static/data/img/Guernica-Detail-2-1937.JPG,18,6,11,327,494
static/data/img/Guernica-Detail-2-1937.JPG,18,129,35,1,1
static/data/img/Guernica-Detail-2-1937.JPG,18,479,328,222,306
static/data/img/Guernica-Detail-2-1937.JPG,18,420,86,281,545
static/data/img/Guernica-Detail-2-1937.JPG,18,16,517,399,97
static/data/img/Guernica-Detail-2-1937.JPG,18,21,190,226,313
static/data/img/Guernica-Detail-2-1937.JPG,18,24,352,231,132
static/data/img/Guernica-Detail-2-1937.JPG,18,6,11,327,494
static/data/img/Guernica-Detail-2-1937.JPG,18,129,35,1,1
static/data/img/Guernica-Detail-2-1937.JPG,18,479,328,222,306
static/data/img/Guernica-Detail-2-1937.JPG,18,420,86,281,545
static/data/img/Guernica-Detail-2-1937.JPG,18,16,517,399,97
static/data/img/Guernica-Detail-2-1937.JPG,18,21,190,226,313
static/data/img/Guernica-Detail-2-1937.JPG,18,24,352,231,132
static/data/img/Guernica-Detail-2-1937.JPG,18,6,11,327,494
static/data/img/Guernica-Detail-2-1937.JPG,18,129,35,1,1
static/data/img/Guernica-Detail-2-1937.JPG,18,21,190,226,313
static/data/img/Guernica-Detail-2-1937.JPG,19,29,189,192,318
static/data/img/Guernica-Detail-2-1937.JPG,19,397,609,1,1
static/data/img/Guernica-Detail-2-1937.JPG,19,20,511,378,99
static/data/img/Guernica-Detail-2-1937.JPG,21,9,372,235,134
static/data/img/Guernica-Detail-2-1937.JPG,21,533,98,164,318
static/data/img/Guernica-Detail-2-1937.JPG,21,105,26,229,429
static/data/img/Guernica-Detail-2-1937.JPG,21,192,438,419,185
static/data/img/Guernica-Detail-2-1937.JPG,21,9,372,235,134
static/data/img/Guernica-Detail-2-1937.JPG,21,40,196,228,321
static/data/img/Guernica-Detail-2-1937.JPG,21,533,98,164,318
static/data/img/Guernica-Detail-2-1937.JPG,21,40,196,228,321
static/data/img/Guernica-Detail-2-1937.JPG,21,105,26,229,429
static/data/img/Guernica-Detail-2-1937.JPG,21,192,438,419,185
static/data/img/Guernica-Detail-2-1937.JPG,22,217,487,198,146
static/data/img/Guernica-Detail-2-1937.JPG,22,19,389,225,101
static/data/img/Guernica-Detail-2-1937.JPG,22,39,196,213,311
static/data/img/Harlequin-1915.JPG,3,23,3,213,789
static/data/img/Harlequin-1915.JPG,3,129,22,184,789
static/data/img/Harlequin-1915.JPG,13,38,35,404,794
static/data/img/Harlequin-1915.JPG,14,34,16,337,778
static/data/img/Harlequin-1915.JPG,14,138,35,145,753
static/data/img/Harlequin-1915.JPG,15,136,10,199,170
static/data/img/Harlequin-1915.JPG,16,60,0,327,403
static/data/img/Harlequin-1915.JPG,16,136,41,159,755
static/data/img/Harlequin-1915.JPG,17,45,5,370,819
static/data/img/Harlequin-1915.JPG,18,28,0,419,812
static/data/img/Harlequin-1915.JPG,18,73,19,297,796
static/data/img/Harlequin-1915.JPG,19,172,30,109,748
static/data/img/Harlequin-1915.JPG,21,71,9,366,820
static/data/img/Harlequin-1915.JPG,22,77,14,351,780
static/data/img/Harlequin-1915.JPG,23,149,39,157,733
static/data/img/Harlequin-1915.JPG,23,47,9,375,755
static/data/img/Harlequin-1915.JPG,24,108,46,275,758
static/data/img/Harlequin-1915.JPG,26,80,37,260,728
static/data/img/Harlequin-1915.JPG,28,107,29,187,782
static/data/img/Harlequin-with-a-Guitar-1918.JPG,3,137,53,336,703
static/data/img/Harlequin-with-a-Guitar-1918.JPG,14,139,49,315,708
static/data/img/Harlequin-with-a-Guitar-1918.JPG,15,134,58,331,694
static/data/img/Harlequin-with-a-Guitar-1918.JPG,16,128,59,333,675
static/data/img/Harlequin-with-a-Guitar-1918.JPG,17,167,72,252,683
static/data/img/Harlequin-with-a-Guitar-1918.JPG,18,91,40,357,706
static/data/img/Harlequin-with-a-Guitar-1918.JPG,19,112,75,335,679
static/data/img/Harlequin-with-a-Guitar-1918.JPG,21,399,166,181,385
static/data/img/Harlequin-with-a-Guitar-1918.JPG,21,119,34,325,725
static/data/img/Harlequin-with-a-Guitar-1918.JPG,22,153,58,261,697
static/data/img/Harlequin-with-a-Guitar-1918.JPG,23,129,67,320,682
static/data/img/Harlequin-with-a-Guitar-1918.JPG,24,158,79,286,613
static/data/img/Harlequin-with-a-Guitar-1918.JPG,26,133,69,305,686
static/data/img/Harlequin-with-a-Guitar-1918.JPG,28,175,58,256,691
static/data/img/HCDL_SASKIA_106910663050.jpg,3,36,28,654,996
static/data/img/HCDL_SASKIA_106910663050.jpg,14,43,71,654,953
static/data/img/HCDL_SASKIA_106910663050.jpg,15,35,47,663,977
static/data/img/HCDL_SASKIA_106910663050.jpg,16,46,25,599,999
static/data/img/HCDL_SASKIA_106910663050.jpg,17,244,63,312,961
static/data/img/HCDL_SASKIA_106910663050.jpg,18,10,8,670,917
static/data/img/HCDL_SASKIA_106910663050.jpg,19,53,47,597,947
static/data/img/HCDL_SASKIA_106910663050.jpg,21,153,14,548,1010
static/data/img/HCDL_SASKIA_106910663050.jpg,22,164,22,530,990
static/data/img/HCDL_SASKIA_106910663050.jpg,23,21,69,681,955
static/data/img/HCDL_SASKIA_106910663050.jpg,24,248,132,359,773
static/data/img/HCDL_SASKIA_106910663050.jpg,26,130,77,527,768
static/data/img/HCDL_SASKIA_106910663050.jpg,28,52,14,652,988
static/data/img/HCDL_SASKIA_106910663051.jpg,13,338,74,334,647
static/data/img/HCDL_SASKIA_106910663051.jpg,13,11,14,564,991
static/data/img/HCDL_SASKIA_106910663051.jpg,14,354,55,319,609
static/data/img/HCDL_SASKIA_106910663051.jpg,14,4,22,457,802
static/data/img/HCDL_SASKIA_106910663051.jpg,15,19,27,573,997
static/data/img/HCDL_SASKIA_106910663051.jpg,15,338,73,325,667
static/data/img/HCDL_SASKIA_106910663051.jpg,16,376,57,285,629
static/data/img/HCDL_SASKIA_106910663051.jpg,16,0,37,547,949
static/data/img/HCDL_SASKIA_106910663051.jpg,17,361,84,288,568
static/data/img/HCDL_SASKIA_106910663051.jpg,17,20,27,428,997
static/data/img/HCDL_SASKIA_106910663051.jpg,18,338,52,339,679
static/data/img/HCDL_SASKIA_106910663051.jpg,18,4,7,578,1001
static/data/img/HCDL_SASKIA_106910663051.jpg,19,73,63,389,943
static/data/img/HCDL_SASKIA_106910663051.jpg,19,385,91,271,663
static/data/img/HCDL_SASKIA_106910663051.jpg,21,30,5,560,1019
static/data/img/HCDL_SASKIA_106910663051.jpg,21,328,37,345,694
static/data/img/HCDL_SASKIA_106910663051.jpg,22,28,16,545,1008
static/data/img/HCDL_SASKIA_106910663051.jpg,22,315,95,373,645
static/data/img/HCDL_SASKIA_106910663051.jpg,23,9,21,521,987
static/data/img/HCDL_SASKIA_106910663051.jpg,23,321,71,347,667
static/data/img/HCDL_SASKIA_106910663051.jpg,24,52,101,409,745
static/data/img/HCDL_SASKIA_106910663051.jpg,26,359,83,287,632
static/data/img/HCDL_SASKIA_106910663051.jpg,26,22,30,448,739
static/data/img/HCDL_SASKIA_106910663051.jpg,28,1,29,573,995
static/data/img/HCDL_SASKIA_106910663051.jpg,28,334,62,331,677
static/data/img/HCDL_SASKIA_106910663058.jpg,9,524,1,500,343
static/data/img/HCDL_SASKIA_106910663058.jpg,9,234,393,790,395
static/data/img/HCDL_SASKIA_106910663058.jpg,9,36,25,449,629
static/data/img/HCDL_SASKIA_106910663058.jpg,10,533,349,433,433
static/data/img/HCDL_SASKIA_106910663058.jpg,10,37,25,439,647
static/data/img/HCDL_SASKIA_106910663058.jpg,10,527,35,377,355
static/data/img/HCDL_SASKIA_106910663058.jpg,13,513,18,456,402
static/data/img/HCDL_SASKIA_106910663058.jpg,13,141,365,883,463
static/data/img/HCDL_SASKIA_106910663058.jpg,13,10,0,499,789
static/data/img/HCDL_SASKIA_106910663058.jpg,14,250,301,774,526
static/data/img/HCDL_SASKIA_106910663058.jpg,14,14,1,480,396
static/data/img/HCDL_SASKIA_106910663058.jpg,14,453,10,565,387
static/data/img/HCDL_SASKIA_106910663058.jpg,15,187,327,833,497
static/data/img/HCDL_SASKIA_106910663058.jpg,15,0,10,516,746
static/data/img/HCDL_SASKIA_106910663058.jpg,15,476,2,528,689
static/data/img/HCDL_SASKIA_106910663058.jpg,26,61,9,394,661
static/data/img/HCDL_SASKIA_106910663058.jpg,26,508,26,424,314
static/data/img/HCDL_SASKIA_106910663058.jpg,26,294,383,658,423
static/data/img/HCDL_SASKIA_106910663058.jpg,28,4,0,498,689
static/data/img/HCDL_SASKIA_106910663058.jpg,28,487,4,537,678
static/data/img/HCDL_SASKIA_106910663058.jpg,28,37,340,983,487
static/data/img/HCDL_SASKIA_106910663103.jpg,9,41,29,535,971
static/data/img/HCDL_SASKIA_106910663103.jpg,10,49,45,555,899
static/data/img/HCDL_SASKIA_106910663103.jpg,13,36,25,555,999
static/data/img/HCDL_SASKIA_106910663103.jpg,14,28,28,588,896
static/data/img/HCDL_SASKIA_106910663103.jpg,15,2,15,584,1009
static/data/img/HCDL_SASKIA_106910663103.jpg,16,36,19,561,1005
static/data/img/HCDL_SASKIA_106910663103.jpg,17,131,43,433,947
static/data/img/HCDL_SASKIA_106910663103.jpg,18,18,22,573,996
static/data/img/HCDL_SASKIA_106910663103.jpg,19,31,38,543,960
static/data/img/HCDL_SASKIA_106910673353.jpg,13,86,27,524,997
static/data/img/HCDL_SASKIA_106910673353.jpg,14,61,70,532,887
static/data/img/HCDL_SASKIA_106910673353.jpg,15,139,717,233,307
static/data/img/HCDL_SASKIA_106910673353.jpg,16,0,17,639,987
static/data/img/HCDL_SASKIA_106910673353.jpg,17,171,74,371,949
static/data/img/HCDL_SASKIA_106910673353.jpg,18,28,50,569,974
static/data/img/HCDL_SASKIA_106910673353.jpg,19,223,320,336,704
static/data/img/HCDL_SASKIA_106910673353.jpg,21,77,643,573,361
static/data/img/HCDL_SASKIA_106910673353.jpg,22,187,16,60,52
static/data/img/HCDL_SASKIA_106910673353.jpg,23,87,51,517,971
static/data/img/HCDL_SASKIA_106910673353.jpg,24,179,75,397,868
static/data/img/HCDL_SASKIA_106910673353.jpg,26,116,39,465,806
static/data/img/HCDL_SASKIA_106910673353.jpg,28,97,64,457,960
static/data/img/HCDL_SASKIA_106910673354.jpg,3,30,33,914,573
static/data/img/HCDL_SASKIA_106910673354.jpg,14,14,11,955,623
static/data/img/HCDL_SASKIA_106910673354.jpg,15,31,18,928,616
static/data/img/HCDL_SASKIA_106910673354.jpg,16,26,25,945,605
static/data/img/HCDL_SASKIA_106910673354.jpg,17,19,18,931,600
static/data/img/HCDL_SASKIA_106910673354.jpg,18,22,16,967,624
static/data/img/HCDL_SASKIA_106910673354.jpg,19,15,19,938,579
static/data/img/HCDL_SASKIA_106910673354.jpg,21,0,0,957,644
static/data/img/HCDL_SASKIA_106910673354.jpg,21,514,26,450,420
static/data/img/HCDL_SASKIA_106910673354.jpg,22,15,19,981,625
static/data/img/HCDL_SASKIA_106910673354.jpg,23,19,13,943,619
static/data/img/HCDL_SASKIA_106910673354.jpg,24,527,50,378,393
static/data/img/HCDL_SASKIA_106910673354.jpg,26,28,15,938,598
static/data/img/HCDL_SASKIA_106910673354.jpg,28,19,11,959,611
static/data/img/HCDL_SASKIA_106910673650.jpg,9,4,249,981,241
static/data/img/HCDL_SASKIA_106910673650.jpg,9,50,17,873,287
static/data/img/HCDL_SASKIA_106910673650.jpg,10,95,257,785,237
static/data/img/HCDL_SASKIA_106910673650.jpg,10,69,65,833,207
static/data/img/HCDL_SASKIA_106910673650.jpg,13,79,34,926,481
static/data/img/HCDL_SASKIA_106910673650.jpg,14,201,7,56,76
static/data/img/HCDL_SASKIA_106910673650.jpg,14,552,34,322,227
static/data/img/HCDL_SASKIA_106910673650.jpg,14,601,203,287,189
static/data/img/HCDL_SASKIA_106910673650.jpg,14,53,14,46,70
static/data/img/HCDL_SASKIA_106910673650.jpg,14,139,13,45,67
static/data/img/HCDL_SASKIA_106910673650.jpg,14,340,14,70,69
static/data/img/HCDL_SASKIA_106910673650.jpg,15,606,54,309,230
static/data/img/HCDL_SASKIA_106910673650.jpg,15,752,257,237,169
static/data/img/HCDL_SASKIA_106910673650.jpg,16,862,269,1,1
static/data/img/HCDL_SASKIA_106910673650.jpg,16,62,279,899,241
static/data/img/HCDL_SASKIA_106910673650.jpg,16,58,171,903,207
static/data/img/HCDL_SASKIA_106910673650.jpg,16,156,89,745,175
static/data/img/HCDL_SASKIA_106910673650.jpg,17,886,231,1,1
static/data/img/HCDL_SASKIA_106910673650.jpg,17,636,87,213,127
static/data/img/HCDL_SASKIA_106910673650.jpg,17,618,185,1,1
static/data/img/HCDL_SASKIA_106910673650.jpg,17,42,232,941,233
static/data/img/HCDL_SASKIA_106910673650.jpg,17,983,190,1,1
static/data/img/HCDL_SASKIA_106910673650.jpg,18,133,46,784,238
static/data/img/HCDL_SASKIA_106910673650.jpg,18,45,223,867,244
static/data/img/HCDL_SASKIA_106910673650.jpg,19,116,285,857,175
static/data/img/HCDL_SASKIA_106910673650.jpg,19,164,105,705,197
static/data/img/HCDL_SASKIA_106910673650.jpg,21,563,267,398,168
static/data/img/HCDL_SASKIA_106910673650.jpg,21,614,50,259,197
static/data/img/HCDL_SASKIA_106910673650.jpg,21,96,50,407,457
static/data/img/HCDL_SASKIA_106910673650.jpg,21,55,229,928,262
static/data/img/HCDL_SASKIA_106910673650.jpg,22,91,85,836,220
static/data/img/HCDL_SASKIA_106910673650.jpg,22,21,218,963,279
static/data/img/HCDL_SASKIA_106910673650.jpg,23,69,57,917,411
static/data/img/HCDL_SASKIA_106910673650.jpg,23,9,219,979,253
static/data/img/HCDL_SASKIA_106910673651.jpg,3,7,55,994,662
static/data/img/HCDL_SASKIA_106910673651.jpg,6,28,56,970,659
static/data/img/HCDL_SASKIA_106910673651.jpg,9,8,105,991,595
static/data/img/HCDL_SASKIA_106910673651.jpg,10,33,81,944,641
static/data/img/HCDL_SASKIA_106910673651.jpg,21,30,71,935,649
static/data/img/HCDL_SASKIA_106910673651.jpg,22,72,114,885,597
static/data/img/HCDL_SASKIA_106910673651.jpg,23,15,59,990,676
static/data/img/HCDL_SASKIA_106910673651.jpg,24,359,247,648,362
static/data/img/HCDL_SASKIA_106910673651.jpg,26,54,107,916,606
static/data/img/HCDL_SASKIA_106910673651.jpg,28,14,65,967,639
static/data/img/HCDL_SASKIA_106910673676.jpg,10,687,253,275,511
static/data/img/HCDL_SASKIA_106910673676.jpg,10,311,387,277,351
static/data/img/HCDL_SASKIA_106910673676.jpg,10,63,371,325,359
static/data/img/HCDL_SASKIA_106910673676.jpg,10,463,235,215,223
static/data/img/HCDL_SASKIA_106910673676.jpg,13,46,379,346,339
static/data/img/HCDL_SASKIA_106910673676.jpg,13,284,355,313,399
